 ,Label,slice,Saturated,J.D.-2400000,JD_UTC,JD_SOBS,HJD_UTC,BJD_TDB,AIRMASS,ALT_OBJ,CCD-TEMP,EXPTIME,RAOBJ2K,DECOBJ2K,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_C2,rel_flux_C3,rel_flux_C4,rel_flux_C5,rel_flux_C6,rel_flux_C7,rel_flux_C8,rel_flux_C9,rel_flux_err_T1,rel_flux_err_C2,rel_flux_err_C3,rel_flux_err_C4,rel_flux_err_C5,rel_flux_err_C6,rel_flux_err_C7,rel_flux_err_C8,rel_flux_err_C9,rel_flux_SNR_T1,rel_flux_SNR_C2,rel_flux_SNR_C3,rel_flux_SNR_C4,rel_flux_SNR_C5,rel_flux_SNR_C6,rel_flux_SNR_C7,rel_flux_SNR_C8,rel_flux_SNR_C9,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_AMag_T1,Source_AMag_Err_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,X(IJ)_C2,Y(IJ)_C2,X(FITS)_C2,Y(FITS)_C2,RA_C2,DEC_C2,Source-Sky_C2,Source_Error_C2,Source_AMag_C2,Source_AMag_Err_C2,Source_SNR_C2,Peak_C2,Mean_C2,Sky/Pixel_C2,FWHM_C2,Width_C2,X-Width_C2,Y-Width_C2,Angle_C2,Roundness_C2,X(IJ)_C3,Y(IJ)_C3,X(FITS)_C3,Y(FITS)_C3,RA_C3,DEC_C3,Source-Sky_C3,Source_Error_C3,Source_AMag_C3,Source_AMag_Err_C3,Source_SNR_C3,Peak_C3,Mean_C3,Sky/Pixel_C3,FWHM_C3,Width_C3,X-Width_C3,Y-Width_C3,Angle_C3,Roundness_C3,X(IJ)_C4,Y(IJ)_C4,X(FITS)_C4,Y(FITS)_C4,RA_C4,DEC_C4,Source-Sky_C4,Source_Error_C4,Source_AMag_C4,Source_AMag_Err_C4,Source_SNR_C4,Peak_C4,Mean_C4,Sky/Pixel_C4,FWHM_C4,Width_C4,X-Width_C4,Y-Width_C4,Angle_C4,Roundness_C4,X(IJ)_C5,Y(IJ)_C5,X(FITS)_C5,Y(FITS)_C5,RA_C5,DEC_C5,Source-Sky_C5,Source_Error_C5,Source_AMag_C5,Source_AMag_Err_C5,Source_SNR_C5,Peak_C5,Mean_C5,Sky/Pixel_C5,FWHM_C5,Width_C5,X-Width_C5,Y-Width_C5,Angle_C5,Roundness_C5,X(IJ)_C6,Y(IJ)_C6,X(FITS)_C6,Y(FITS)_C6,RA_C6,DEC_C6,Source-Sky_C6,Source_Error_C6,Source_AMag_C6,Source_AMag_Err_C6,Source_SNR_C6,Peak_C6,Mean_C6,Sky/Pixel_C6,FWHM_C6,Width_C6,X-Width_C6,Y-Width_C6,Angle_C6,Roundness_C6,X(IJ)_C7,Y(IJ)_C7,X(FITS)_C7,Y(FITS)_C7,RA_C7,DEC_C7,Source-Sky_C7,Source_Error_C7,Source_AMag_C7,Source_AMag_Err_C7,Source_SNR_C7,Peak_C7,Mean_C7,Sky/Pixel_C7,FWHM_C7,Width_C7,X-Width_C7,Y-Width_C7,Angle_C7,Roundness_C7,X(IJ)_C8,Y(IJ)_C8,X(FITS)_C8,Y(FITS)_C8,RA_C8,DEC_C8,Source-Sky_C8,Source_Error_C8,Source_AMag_C8,Source_AMag_Err_C8,Source_SNR_C8,Peak_C8,Mean_C8,Sky/Pixel_C8,FWHM_C8,Width_C8,X-Width_C8,Y-Width_C8,Angle_C8,Roundness_C8,X(IJ)_C9,Y(IJ)_C9,X(FITS)_C9,Y(FITS)_C9,RA_C9,DEC_C9,Source-Sky_C9,Source_Error_C9,Source_AMag_C9,Source_AMag_Err_C9,Source_SNR_C9,Peak_C9,Mean_C9,Sky/Pixel_C9,FWHM_C9,Width_C9,X-Width_C9,Y-Width_C9,Angle_C9,Roundness_C9
1,r_rzcass_1_stacked.new,1.000000,0.000000,58935.695185,2458935.695185,NaN,NaN,0.000000,NaN,NaN,NaN,200.000000,NaN,NaN,3.403286,15.000000,15.000000,25.000000,0.234897,0.184168,0.188594,0.215587,0.040540,0.074491,0.085834,0.020478,0.430717,0.003888,0.004208,0.004279,0.004498,0.003221,0.003443,0.003508,0.003184,0.007087,60.422623,43.761462,44.070651,47.925976,12.586962,21.634551,24.466064,6.431375,60.775460,190070.770938,1716.286521,1044.990410,647.131976,1045.490410,654.368024,2.814838,69.632778,44646.982296,706.858347,619.241978,6.202652,0.017822,72.099412,4265.000000,63.162559,292.448058,1026.000000,3.495348,4.501984,4.727101,4.276866,351.582785,0.989137,1275.773360,1008.283915,1276.273360,293.216085,2.566819,71.289763,29560.819218,607.372370,6.532000,0.022082,48.670010,3931.000000,41.820004,291.969945,3.057771,2.986324,4.303584,1.669064,352.464458,0.415062,1307.116716,404.549341,1307.616716,896.950659,2.596072,68.371112,30158.452222,613.947814,6.629000,0.021881,49.122175,3346.000000,42.665482,300.888592,3.114613,4.610442,5.465512,3.755371,9.644366,0.855661,487.559465,676.845533,488.059465,624.654467,3.333171,69.728140,33709.468554,612.582336,6.579000,0.019553,55.028470,3018.000000,47.689143,291.426977,3.518651,4.910523,4.537789,5.283257,70.790072,0.962884,713.764207,765.497361,714.264207,536.002639,3.125001,70.217999,7405.258072,584.679530,8.230000,0.082508,12.665499,954.000000,10.476297,290.088314,3.420714,6.246671,5.685153,6.808189,55.636243,0.758367,1174.568654,670.633993,1175.068654,630.866007,2.693394,69.708034,13176.978258,597.160966,7.596000,0.048122,22.066041,1573.000000,18.641611,293.997232,3.405046,5.968032,5.732976,6.203088,51.723869,0.885625,1258.991285,542.797660,1259.491285,758.702340,2.626419,69.057953,15024.919682,598.389866,7.330000,0.042402,25.108914,1839.000000,21.255913,297.550401,3.373348,4.862655,4.864717,4.860594,315.163811,0.978017,863.276310,284.592388,863.776310,1016.907612,2.986562,67.903082,3814.091154,592.126304,8.900000,0.156687,6.441347,663.000000,5.395835,299.026268,3.613692,7.495774,8.659444,6.332104,25.347567,0.770923,1141.932014,278.632414,1142.432014,1022.867586,2.748002,67.829872,57220.783778,646.075711,5.945000,0.012190,88.566685,5817.000000,80.950850,301.624756,3.630386,3.350461,3.671126,3.029796,25.828181,0.906519
2,r_rzcass_2_stacked.new,2.000000,0.000000,58935.707164,2458935.707164,NaN,NaN,0.000000,NaN,NaN,NaN,200.000000,NaN,NaN,3.337866,15.000000,15.000000,25.000000,0.237476,0.188123,0.190578,0.221571,0.035597,0.073048,0.084914,0.018310,0.431664,0.007684,0.008641,0.008738,0.009227,0.006604,0.006976,0.007128,0.006540,0.014166,30.904154,21.771483,21.810687,24.014273,5.389889,10.471872,11.912664,2.799678,30.472855,184390.277772,3375.980420,1024.099745,647.789668,1024.599745,653.710332,2.814793,69.632842,43788.266231,706.858347,1168.278778,6.190794,0.034576,37.481008,5095.000000,61.947725,1146.910953,1132.000000,3.555627,4.334597,4.792972,3.876222,354.764624,0.954759,1257.730875,1006.877440,1258.230875,294.622560,2.566533,71.289382,29195.639738,1202.546897,6.532000,0.043824,24.278171,4574.000000,41.303381,1247.087629,3.060002,2.732497,4.229776,1.235217,350.147638,0.198501,1284.156249,403.182018,1284.656249,898.317982,2.595996,68.370872,29515.705809,1212.767864,6.629000,0.043720,24.337474,3956.000000,41.756182,1245.201082,3.211040,4.155451,4.899650,3.411253,15.417616,0.836637,466.732785,681.938037,467.232785,619.561963,3.333681,69.728633,33445.050502,1204.731521,6.579000,0.038422,27.761414,3905.000000,47.315068,1247.570937,3.811091,4.770629,3.956883,5.584375,75.181244,0.854533,693.761024,768.745953,694.261024,532.754047,3.125226,70.218247,6338.155822,1170.519360,8.230000,0.184001,5.414824,1779.000000,8.966656,1179.055806,3.534528,2.155215,1.417646,2.892783,32.517473,-13.953910,1153.789252,670.178277,1154.289252,631.321723,2.693428,69.707781,12552.440471,1176.181712,7.596000,0.097247,10.672195,2376.000000,17.758071,1178.053016,3.387975,3.424827,4.337004,2.512651,34.881651,-1.067817,1237.216775,541.767492,1237.716775,759.732508,2.626387,69.057871,14431.927201,1181.338894,7.330000,0.085424,12.216585,2766.000000,20.417000,1209.615318,3.187898,4.223037,4.493821,3.952253,329.542258,0.930969,839.322353,286.033037,839.822353,1015.466963,2.986167,67.899207,3315.457095,1182.812030,8.900000,0.331255,2.803030,1600.000000,4.690412,1226.031952,3.187303,3.396067,1.074415,5.717718,67.595131,-0.725003,1117.983405,278.611833,1118.483405,1022.888167,2.747614,67.829313,55595.901135,1216.887815,5.945000,0.023508,45.686957,6613.000000,78.652111,1241.133392,3.105333,2.684011,3.253399,2.114622,9.845153,0.814045
3,r_rzcass_3_stacked.new,3.000000,0.000000,58935.714850,2458935.714850,NaN,NaN,0.000000,NaN,NaN,NaN,200.000000,NaN,NaN,3.694622,15.000000,15.000000,25.000000,0.232681,0.186768,0.188325,0.222465,0.035115,0.073826,0.086229,0.018649,0.432252,0.007655,0.008659,0.008680,0.009269,0.006589,0.006987,0.007234,0.006562,0.014242,30.396180,21.568943,21.697259,24.000884,5.329220,10.566259,11.920477,2.842023,30.350883,183642.300643,3372.781453,1021.404369,648.923622,1021.904369,652.576378,2.814770,69.632811,42730.090783,706.858347,1166.323585,6.212941,0.035145,36.636566,4949.000000,60.450713,1147.000884,1119.000000,3.495904,3.466489,3.918980,3.013997,345.659520,0.914390,1255.988545,1007.372722,1256.488545,294.127278,2.566561,71.289216,28900.756627,1203.801684,6.532000,0.044308,24.007905,4588.000000,40.886207,1247.153846,2.863393,2.312316,2.376921,2.247712,2.930725,-323.143624,1280.670418,403.638620,1281.170418,897.861380,2.596006,68.371010,29103.472358,1202.943436,6.629000,0.043974,24.193550,4258.000000,41.172991,1244.753460,3.481105,4.174249,5.064018,3.284479,8.214715,0.819252,464.190884,684.581927,464.690884,616.918073,3.333667,69.728618,33419.409551,1203.117300,6.579000,0.038400,27.777349,4172.000000,47.278793,1249.793543,3.584594,4.838601,4.457655,5.219547,60.698574,0.909768,691.469282,770.763356,691.969282,530.736644,3.125191,70.218151,6229.921168,1163.714376,8.230000,0.185939,5.353480,1747.000000,8.813536,1180.207317,3.474775,4.529501,3.758005,5.300997,31.398012,0.475615,1151.152540,671.004958,1151.652540,630.495042,2.693390,69.707944,12625.416336,1171.846358,7.596000,0.096368,10.773952,2303.000000,17.861310,1177.540395,3.478460,3.998668,5.178616,2.818720,23.738697,0.354799,1234.132999,542.300097,1234.632999,759.199903,2.626409,69.057749,14578.207722,1192.311387,7.330000,0.085355,12.226846,2696.000000,20.623945,1209.578082,3.242673,3.480866,2.372839,4.588892,272.685377,0.662888,835.652761,287.522237,836.152761,1013.977763,2.986102,67.898535,3362.045248,1181.508091,8.900000,0.326980,2.845554,1553.000000,4.756321,1226.472556,2.916334,6.586488,4.524249,8.648728,89.336562,-2.076332,1114.166929,279.502265,1114.666929,1021.997735,2.747621,67.829386,55423.071632,1219.397079,5.945000,0.023629,45.451209,6460.000000,78.407607,1241.065237,3.376494,2.356811,3.327450,1.386173,3.188521,0.497853
4,r_rzcass_4_stacked.new,4.000000,0.000000,58935.719155,2458935.719155,NaN,NaN,0.000000,NaN,NaN,NaN,200.000000,NaN,NaN,3.882309,15.000000,15.000000,25.000000,0.231532,0.187347,0.190426,0.221770,0.034286,0.073571,0.084615,0.019304,0.432877,0.007430,0.008455,0.008498,0.008995,0.006378,0.006772,0.006948,0.006406,0.013889,31.160329,22.157266,22.408683,24.654965,5.375200,10.864060,12.178486,3.013203,31.166964,189051.660901,3375.774542,1014.758132,649.821887,1015.258132,651.678113,2.814808,69.632934,43771.599190,706.858347,1167.194535,6.218314,0.034296,37.501546,5295.000000,61.924146,1143.938448,1090.000000,3.452306,3.560996,3.894276,3.227716,330.824995,0.874948,1250.567660,1007.487102,1251.067660,294.012898,2.566524,71.289408,29829.785383,1209.898546,6.532000,0.043168,24.654782,4860.000000,42.200514,1247.952212,3.445279,2.556409,3.816845,1.295972,356.032797,-0.620036,1273.306397,403.635982,1273.806397,897.864018,2.595968,68.371022,30241.533674,1208.724930,6.629000,0.042551,25.019368,4493.000000,42.783018,1245.547303,3.494567,4.122409,4.884739,3.360079,8.823447,0.859167,457.747721,687.357967,458.247721,614.142033,3.333679,69.728680,34315.768964,1203.313164,6.579000,0.037420,28.517738,4304.000000,48.546882,1255.345638,3.657221,4.536234,4.524559,4.547910,46.519989,0.990578,685.264018,772.867242,685.764018,528.632758,3.125218,70.218738,6266.905681,1160.815779,8.230000,0.184506,5.398708,1750.000000,8.865858,1181.988870,3.431139,5.835447,5.243988,6.426906,21.286610,0.925760,1144.597590,671.435838,1145.097590,630.064162,2.693408,69.707896,12955.596584,1169.539399,7.596000,0.093838,11.077520,2509.000000,18.328420,1175.429081,3.368729,3.508476,5.565949,1.451004,18.063055,-0.167440,1227.200157,542.482886,1227.700157,759.017114,2.626388,69.057844,14748.574733,1181.102859,7.330000,0.083642,12.487121,2797.000000,20.864965,1208.448606,3.098751,3.002521,3.032349,2.972693,316.188799,0.770664,827.831610,288.651712,828.331610,1012.848288,2.986132,67.896915,3580.336992,1186.648975,8.900000,0.310800,3.017183,1621.000000,5.065141,1228.498690,3.654695,6.279221,2.926691,9.631751,87.143521,-0.462773,1106.361785,280.014830,1106.861785,1021.485170,2.747610,67.829329,57113.158890,1226.607234,5.945000,0.023071,46.561896,7193.000000,80.798592,1242.096330,3.643472,3.098792,3.594059,2.603525,8.940255,0.892738
5,r_rzcass_5_stacked.new,5.000000,0.000000,58935.726725,2458935.726725,NaN,NaN,0.000000,NaN,NaN,NaN,200.000000,NaN,NaN,3.966398,15.000000,15.000000,25.000000,0.222630,0.191511,0.187818,0.217725,0.038727,0.069956,0.085019,0.017081,0.437892,0.007445,0.008574,0.008529,0.009151,0.006579,0.006831,0.007038,0.006491,0.014171,29.904806,22.336355,22.021195,23.791247,5.886102,10.241485,12.079922,2.631426,30.901462,186365.379445,3374.109741,967.690800,649.640491,968.190800,651.859509,2.814780,69.632828,41490.450097,706.858347,1166.473626,6.260886,0.035713,35.569128,4995.000000,58.696980,1138.486438,1143.000000,3.551069,4.098461,4.517066,3.679856,337.344735,0.917363,1208.213533,1003.988547,1208.713533,297.511453,2.566507,71.289339,29954.414276,1197.276875,6.532000,0.042552,25.018786,4712.000000,42.376828,1238.482082,3.143744,3.275522,4.712211,1.838832,352.742032,-0.971449,1222.665075,400.176017,1223.165075,901.323983,2.595992,68.370997,29468.146910,1199.957438,6.629000,0.043335,24.557660,4173.000000,41.688900,1235.687826,3.249929,4.623684,5.383774,3.863594,10.863389,0.881243,410.818010,694.621173,411.318010,606.878827,3.333684,69.728606,33321.465295,1221.759922,6.579000,0.039097,27.273333,4208.000000,47.140230,1276.876091,3.656430,4.084120,4.156487,4.011754,41.009769,0.934887,639.697658,777.016579,640.197658,524.483421,3.125260,70.218285,6948.256151,1174.077598,8.230000,0.169513,5.918055,1818.000000,9.829772,1198.792651,3.717639,4.589922,4.557265,4.622579,45.868655,0.779711,1097.742054,669.499180,1098.242054,632.000820,2.693415,69.707764,12185.044581,1168.987876,7.596000,0.099463,10.423585,2387.000000,17.238312,1165.536430,3.265437,2.416706,3.203613,1.629800,38.280569,-5.418444,1178.531399,539.550759,1179.031399,761.949241,2.626389,69.057889,14603.027892,1178.605832,7.330000,0.084273,12.390086,2785.000000,20.659058,1198.591549,3.428521,4.031768,3.719245,4.344291,79.505460,0.972757,775.807148,291.073636,776.307148,1010.426364,2.986090,67.896771,3129.818356,1188.176361,8.900000,0.349407,2.634136,1547.000000,4.427787,1234.522155,4.164638,6.702865,7.157897,6.247834,78.875020,-62.911711,1054.158872,278.833332,1054.658872,1022.666668,2.747606,67.829275,56755.205984,1213.541858,5.945000,0.022971,46.768231,6963.000000,80.292192,1237.620297,3.637865,3.232308,3.989685,2.474931,15.594422,0.730332
6,r_rzcass_6_stacked.new,6.000000,0.000000,58935.735023,2458935.735023,NaN,NaN,0.000000,NaN,NaN,NaN,200.000000,NaN,NaN,3.907438,15.000000,15.000000,25.000000,0.215298,0.194047,0.185328,0.218981,0.039652,0.072805,0.082599,0.017194,0.433259,0.007699,0.009067,0.008867,0.009537,0.006880,0.007162,0.007314,0.006818,0.014655,27.965493,21.400389,20.900653,22.962178,5.763652,10.165811,11.293173,2.521956,29.563337,178084.074181,3369.144546,978.587196,650.515669,979.087196,650.984331,2.814795,69.632847,38341.212680,706.858347,1163.412462,6.297242,0.038146,32.955821,4777.000000,54.241720,1141.395722,1165.000000,3.565256,4.183580,4.701022,3.666138,0.296961,0.940633,1218.920348,1005.047445,1219.420348,296.452555,2.566542,71.289399,28940.755960,1206.756151,6.532000,0.044354,23.982273,4509.000000,40.942794,1239.144256,3.108409,3.316611,4.906861,1.726361,352.929770,0.353473,1233.768296,401.122488,1234.268296,900.377512,2.596028,68.370956,27843.767769,1197.552278,6.629000,0.045721,23.250566,4089.000000,39.390874,1236.921687,3.201356,3.411545,4.436935,2.386155,4.542698,0.688270,421.673701,695.280583,422.173701,606.219417,3.333685,69.728849,31991.456445,1211.242714,6.579000,0.040348,26.412094,4018.000000,45.258653,1270.412014,3.725163,3.615631,4.030752,3.200510,21.190607,0.905863,650.559396,777.741029,651.059396,523.758971,3.125195,70.218306,6792.126433,1171.766104,8.230000,0.172799,5.796487,1766.000000,9.608893,1194.986900,3.653996,6.092138,5.769342,6.414934,53.945649,0.881678,1108.687231,670.462166,1109.187231,631.037834,2.693399,69.707862,12085.537842,1166.356483,7.596000,0.100030,10.361787,2371.000000,17.097539,1168.520572,3.456104,2.841070,4.385723,1.296416,30.414262,-4.975376,1189.564710,540.514026,1190.064710,760.985974,2.626392,69.057895,13587.244435,1174.524881,7.330000,0.090018,11.568290,2674.000000,19.222019,1201.023256,3.510361,2.216510,1.775005,2.658014,282.792200,-7.372198,786.884421,291.755453,787.384421,1009.744547,2.986117,67.896585,3010.265315,1192.392961,8.900000,0.362298,2.524558,1551.000000,4.258654,1232.585778,3.389412,6.735180,5.445606,8.024754,69.973581,-11.507874,1065.329743,279.683304,1065.829743,1021.816696,2.747607,67.829285,53832.919981,1207.849855,5.945000,0.024091,44.569215,6652.000000,76.158003,1237.054077,3.590486,2.539584,3.787014,1.292155,15.120239,0.160759
